sp|Q8RAL9|APT_THETN,0.08092485549132948,0.0,0.08092485549132948,0.06936416184971098,0.06358381502890173,0.08670520231213873,0.005780346820809248,0.07514450867052024,0.09248554913294797,0.1329479768786127,0.017341040462427744,0.005780346820809248,0.046242774566473986,0.005780346820809248,0.046242774566473986,0.04046242774566474,0.04046242774566474,0.07514450867052024,0.0,0.03468208092485549,23974.999999999985,3854.057289962181,3243601.0,0.8341727353228597,0.002405283281195691,0.7790498061977129,245537.5284595005,246250.26589037705,640.4831664800157,1439.5151002368716,3854.057289962181,7569.1181961297,3243600.1658272645,6129.603095892828,3064.801547946414,10.24139847589158,0.2458395199659664,0.26821920965216955,13,17,11,4,4,10,12,7,13,10,2,7,10,15,4,14,15,12,12,8,10,2,14,12,4,10,17,15,20,11,12,4,1,12,1,14,3,19,16,10,7,13,11,1,12,0
sp|Q9PQ02|APT_UREPA,0.08092485549132948,0.0,0.06936416184971098,0.05202312138728324,0.05202312138728324,0.06358381502890173,0.011560693641618497,0.10982658959537572,0.10404624277456648,0.10982658959537572,0.011560693641618497,0.046242774566473986,0.05202312138728324,0.011560693641618497,0.04046242774566474,0.05202312138728324,0.023121387283236993,0.07514450867052024,0.0,0.03468208092485549,23429.00000000001,4032.718286149921,3129361.0,6.117269219163882,0.0024613370893621853,0.7629795623242772,236878.43289755192,237566.03501993508,1031.2343691750673,2044.5080249403286,4032.718286149921,6402.790054874691,3129354.8827307806,4358.282029934362,2179.141014967181,10.110479870995425,0.2456485566447347,0.16593617952712358,13,10,3,10,4,19,10,12,16,12,10,2,4,20,15,4,14,15,12,12,8,10,20,14,12,4,10,17,15,11,14,11,7,15,12,10,10,7,12,10,20,4,4,14,1,0
sp|P17893|ARGR_BACSU,0.053691275167785234,0.013422818791946308,0.087248322147651,0.06040268456375839,0.013422818791946308,0.053691275167785234,0.020134228187919462,0.087248322147651,0.08053691275167785,0.10738255033557047,0.053691275167785234,0.053691275167785234,0.03355704697986577,0.040268456375838924,0.04697986577181208,0.04697986577181208,0.06711409395973154,0.053691275167785234,0.006711409395973154,0.020134228187919462,18899.99999999998,3463.2213756016145,2166784.0,44.60942288586782,0.002627865961199297,0.7250043990968277,176606.30348886191,177201.94195385167,834.36377900196,1477.5658281492936,3463.2213756016145,5313.140596574963,2166739.390577114,3835.5747684256694,1917.7873842128347,9.344248861844555,0.26222357276231517,0.20947607234765125,13,3,12,8,6,2,9,10,12,10,2,7,10,10,17,16,3,7,10,7,17,6,4,7,11,20,4,13,11,12,6,4,8,19,12,20,17,6,1,17,20,16,2,4,10,0
sp|P26900|ASG1_BACSU,0.060790273556231005,0.0121580547112462,0.0668693009118541,0.07598784194528875,0.02735562310030395,0.0729483282674772,0.00911854103343465,0.0851063829787234,0.060790273556231005,0.07598784194528875,0.03951367781155015,0.0425531914893617,0.0364741641337386,0.030395136778115502,0.030395136778115502,0.060790273556231005,0.07598784194528875,0.0851063829787234,0.0060790273556231,0.04559270516717325,48975.99999999996,8547.33877893354,12531600.0,66.8732498459838,0.002239191985190027,1.044115614751386,689317.7803393729,690367.7699507652,2379.6430390431124,4232.091120358978,8547.33877893354,15631.577662835001,12531533.126750154,11399.486542476025,5699.743271238012,14.074603486184527,0.17595075467730767,0.2621214604945028,13,12,12,11,11,13,11,17,17,8,8,17,10,1,16,20,7,8,7,3,8,11,1,15,8,20,12,1,4,7,11,11,16,19,20,16,12,11,4,3,4,19,17,13,7,0
sp|P54264|ASNA_LACDE,0.06845238095238096,0.008928571428571428,0.0625,0.08928571428571429,0.03273809523809524,0.06547619047619048,0.03273809523809524,0.050595238095238096,0.06845238095238096,0.1130952380952381,0.023809523809523808,0.023809523809523808,0.050595238095238096,0.047619047619047616,0.050595238095238096,0.0744047619047619,0.03571428571428571,0.047619047619047616,0.026785714285714284,0.026785714285714284,44295.0,6464.1471990165655,11526025.0,12.991045848567577,0.002528502088271814,1.1144695102524935,627379.7308982814,628315.4208006172,2482.5656592847677,3513.0271672945346,6464.1471990165655,15034.83969168823,11526012.00895415,11521.812524393696,5760.906262196848,14.163669283176011,0.1808993067730317,0.2817715316752116,13,1,12,11,20,10,15,16,4,19,4,15,12,13,17,10,1,12,2,12,2,6,16,1,17,16,8,12,15,16,16,7,14,8,17,1,13,3,11,7,2,10,16,1,15,0
sp|P30363|ASPG_BACLI,0.08385093167701864,0.012422360248447204,0.06832298136645963,0.062111801242236024,0.034161490683229816,0.09316770186335403,0.018633540372670808,0.062111801242236024,0.06521739130434782,0.07763975155279502,0.018633540372670808,0.024844720496894408,0.034161490683229816,0.046583850931677016,0.043478260869565216,0.040372670807453416,0.062111801242236024,0.09627329192546584,0.0,0.055900621118012424,46232.999999999985,8813.292423886913,11189025.0,87.10616629932431,0.0023215740560494314,1.0042358754225693,622019.8250602629,622987.9498874532,2190.983344686391,3855.0510440245985,8813.292423886913,16226.109438513564,11188937.8938337,12371.058394488966,6185.529197244483,13.45402256094701,0.1804751524076636,0.2790798324485251,13,3,12,12,20,1,11,10,17,17,8,8,17,10,1,16,2,12,17,7,16,8,2,11,1,1,8,1,10,16,8,15,7,11,1,7,13,5,16,11,15,7,4,20,6,0
sp|P11540|BARS_BACAM,0.06741573033707865,0.02247191011235955,0.0449438202247191,0.12359550561797752,0.02247191011235955,0.056179775280898875,0.011235955056179775,0.06741573033707865,0.06741573033707865,0.1348314606741573,0.0,0.033707865168539325,0.02247191011235955,0.06741573033707865,0.033707865168539325,0.056179775280898875,0.0449438202247191,0.056179775280898875,0.033707865168539325,0.033707865168539325,11564.000000000004,1660.3536822184626,792100.0,9.453291026501443,0.002565432952842153,0.5329176414826154,83244.29320980508,83715.93603913828,585.5811608696816,840.5772595797006,1660.3536822184626,3434.4821851311976,792090.5467089735,2593.904925551497,1296.9524627757485,7.198572570892862,0.3569126219675208,0.17442631344753937,12,12,1,20,10,3,8,7,6,10,2,16,10,16,4,11,9,6,17,11,12,12,7,11,1,11,15,7,19,19,8,7,3,11,4,1,11,18,4,5,11,17,8,18,20,0
sp|Q97II1|BUK2_CLOAB,0.09550561797752809,0.0056179775280898875,0.05898876404494382,0.07584269662921349,0.03651685393258427,0.09831460674157304,0.016853932584269662,0.08146067415730338,0.09550561797752809,0.08146067415730338,0.02247191011235955,0.056179775280898875,0.025280898876404494,0.019662921348314606,0.028089887640449437,0.05337078651685393,0.03932584269662921,0.0702247191011236,0.0,0.03932584269662921,46134.99999999995,7134.145914929016,12383361.0,35.85674196144547,0.002572161410353675,1.14850182637621,654904.3505764791,655826.1024057271,1734.8524171252425,3264.274211257069,7134.145914929016,15543.066070712324,12383325.143258039,12278.791859455256,6139.395929727628,14.19539071369849,0.17865595510584314,0.23400781283837807,13,12,14,12,11,11,17,10,3,15,8,16,17,16,17,12,10,1,20,14,7,3,7,12,7,10,11,16,7,17,11,2,9,16,16,12,7,11,7,1,19,12,3,10,19,0
sp|Q08841|CH10_STAAM,0.0425531914893617,0.0,0.05319148936170213,0.1276595744680851,0.010638297872340425,0.0851063829787234,0.0,0.07446808510638298,0.0851063829787234,0.07446808510638298,0.010638297872340425,0.05319148936170213,0.02127659574468085,0.0425531914893617,0.05319148936170213,0.031914893617021274,0.0851063829787234,0.1276595744680851,0.0,0.02127659574468085,13508.999999999995,2545.3513495515103,966289.0,43.92649898043738,0.0023194413600809345,0.5044788179618889,98836.4054283643,99366.36314382301,756.2365225259637,1116.7830500792943,2545.3513495515103,4791.465823197344,966245.0735010195,3674.68277311805,1837.341386559025,7.316337658476892,0.3327816891841994,0.28473766525646904,13,11,12,15,10,8,3,2,20,10,10,7,12,12,7,6,7,6,17,17,12,16,8,10,20,11,17,4,16,1,12,7,12,16,3,7,8,20,10,20,1,20,8,17,8,0
sp|Q60023|CH10_THEBR,0.05319148936170213,0.0,0.05319148936170213,0.1276595744680851,0.010638297872340425,0.11702127659574468,0.0,0.07446808510638298,0.10638297872340426,0.09574468085106383,0.010638297872340425,0.0,0.031914893617021274,0.031914893617021274,0.0425531914893617,0.02127659574468085,0.0425531914893617,0.14893617021276595,0.0,0.031914893617021274,14121.00000000001,2090.492959591386,1042441.0,17.063653454038725,0.0022189174515497,0.5331204260516669,106678.28884079459,107250.29448990825,365.68748880352854,1004.7156350311104,2090.492959591386,3670.0345568686903,1042423.9363465459,2665.31892183758,1332.65946091879,7.5545845790520865,0.3383211477556453,0.19072665120277815,13,2,11,12,15,11,8,4,2,20,20,20,12,20,10,6,1,7,7,20,17,12,8,8,20,10,11,15,8,17,1,12,7,12,15,6,6,8,7,20,20,1,20,8,17,0
sp|Q9KA55|CHEB_BACHD,0.07225433526011561,0.011560693641618497,0.049132947976878616,0.08092485549132948,0.02023121387283237,0.06358381502890173,0.017341040462427744,0.07225433526011561,0.08092485549132948,0.10404624277456648,0.03468208092485549,0.017341040462427744,0.06647398843930635,0.02023121387283237,0.049132947976878616,0.07225433526011561,0.06069364161849711,0.0953757225433526,0.0,0.011560693641618497,50613.00000000005,8222.259551818472,13741849.0,243.63445980863398,0.002278729443687061,1.1069636510992307,737190.5962286822,738258.2153199025,1946.634577709824,3934.5086124458803,8222.259551818472,14608.685937325732,13741605.365540192,10674.177324879853,5337.088662439926,14.565242056955357,0.17250928320997588,0.2586300230360009,13,7,16,2,10,12,20,11,20,20,4,4,16,1,14,13,2,12,20,10,17,16,13,11,7,16,4,15,2,11,7,20,20,8,17,1,2,3,8,7,4,1,11,12,12,0
sp|Q05522|CHEB_BACSU,0.07282913165266107,0.01680672268907563,0.05322128851540616,0.07282913165266107,0.01680672268907563,0.07563025210084033,0.01680672268907563,0.08123249299719888,0.09243697478991597,0.07563025210084033,0.03081232492997199,0.03081232492997199,0.05322128851540616,0.025210084033613446,0.04201680672268908,0.06442577030812324,0.05322128851540616,0.1092436974789916,0.0,0.01680672268907563,51825.0,8035.204202268335,14295961.0,71.64801391829113,0.0022961890979257115,1.1104360956363826,755029.6931141187,756089.3844329608,2239.562406797926,3901.3663997238054,8035.204202268335,15837.398068703395,14295889.351986082,11936.031668979589,5968.0158344897945,14.56883151209105,0.1739923457200235,0.23013482893569917,13,10,2,20,11,20,20,4,4,16,1,14,13,2,12,13,10,16,4,14,11,17,7,7,12,6,10,7,20,10,8,17,1,2,3,8,7,7,1,11,12,12,10,7,11,0
sp|Q8EQW0|CHEB_OCEIH,0.07386363636363637,0.005681818181818182,0.056818181818181816,0.05113636363636364,0.017045454545454544,0.06534090909090909,0.022727272727272728,0.09659090909090909,0.06818181818181818,0.07954545454545454,0.03977272727272727,0.04261363636363636,0.05113636363636364,0.04261363636363636,0.045454545454545456,0.08522727272727272,0.05397727272727273,0.08806818181818182,0.0,0.014204545454545454,49348.99999999998,7396.147733723189,13359025.0,58.285361463344394,0.002377623322323317,1.141032114101718,710544.0425476806,711555.4936540703,1590.4561200794255,2669.2825521004197,7396.147733723189,14897.899204661373,13358966.714638537,12228.616652560953,6114.308326280477,14.398347333232302,0.17712984595234957,0.24305365404109042,13,2,12,20,2,1,10,20,10,4,4,16,1,14,13,2,12,10,10,16,4,10,11,4,3,4,15,2,10,7,20,20,1,20,1,2,3,8,7,4,8,11,3,12,20,0
sp|P39802|CHEW_BACSU,0.057692307692307696,0.00641025641025641,0.0641025641025641,0.10897435897435898,0.00641025641025641,0.04487179487179487,0.00641025641025641,0.1282051282051282,0.0641025641025641,0.04487179487179487,0.019230769230769232,0.04487179487179487,0.04487179487179487,0.04487179487179487,0.04487179487179487,0.05128205128205128,0.057692307692307696,0.12179487179487179,0.01282051282051282,0.02564102564102564,22804.999999999993,3539.669684851637,2699449.0,79.84490738891907,0.002280201710151283,0.6982716426180388,215090.69362945482,215783.4190738482,625.9525223732473,1450.4549897824384,3539.669684851637,6892.5589226096745,2699369.155092611,5442.103932827236,2721.051966413618,9.43173398945209,0.26870521439208567,0.1845489327203883,13,17,1,7,10,12,17,8,7,12,13,10,20,14,13,20,3,8,12,7,19,1,10,16,20,17,6,20,12,16,10,7,12,18,6,12,15,17,2,20,15,8,20,7,15,0
sp|P24072|CHEY_BACSU,0.13445378151260504,0.008403361344537815,0.08403361344537816,0.06722689075630252,0.03361344537815126,0.04201680672268908,0.01680672268907563,0.11764705882352941,0.07563025210084033,0.05042016806722689,0.07563025210084033,0.03361344537815126,0.025210084033613446,0.058823529411764705,0.03361344537815126,0.025210084033613446,0.03361344537815126,0.07563025210084033,0.0,0.008403361344537815,13666.000000000024,2292.259305392355,1175056.0,45.95894651843603,0.0029025806136884673,0.6338516878192815,106983.93979471871,107436.30519419244,526.5672849328362,864.182738826797,2292.259305392355,6439.946679049829,1175010.0410534816,5575.7639402230325,2787.8819701115162,7.828475032541967,0.31893779710576153,0.2898755392656636,1,9,2,10,11,10,20,4,4,1,1,14,13,2,13,13,10,12,4,10,11,20,12,3,8,14,7,20,20,1,7,1,7,3,8,1,6,1,20,7,12,19,12,7,9,0
sp|P19080|CHMU_BACSU,0.03937007874015748,0.015748031496062992,0.05511811023622047,0.09448818897637795,0.007874015748031496,0.03937007874015748,0.023622047244094488,0.05511811023622047,0.07086614173228346,0.10236220472440945,0.05511811023622047,0.015748031496062992,0.047244094488188976,0.06299212598425197,0.05511811023622047,0.023622047244094488,0.09448818897637795,0.11811023622047244,0.007874015748031496,0.015748031496062992,19232.00000000001,2008.4952227371475,1920996.0,96.55211156161134,0.002201192457016083,0.6501330431854407,169492.18484638163,170163.4436509289,443.4753688348061,896.5454937021641,2008.4952227371475,5186.8820873760815,1920899.4478884384,4290.336593673917,2145.1682968369587,8.81302957811884,0.3048548484912145,0.1620699984202685,13,13,10,2,8,10,2,8,1,17,17,20,7,2,4,17,7,7,7,10,11,6,12,17,12,6,11,11,7,12,10,10,7,7,3,9,17,12,15,7,4,20,20,6,13,0
